FA0256652,2,97.5,97,0.5,97,98
FA0027601,8,90006,90006,0,90006,90006
FA0239738,2,93,91,2,91,95
FA0250591,6,88,90,4.3205,82,92
FA0274642,2,93,93,0,93,93
FA0258918,2,89.5,86,3.5,86,93
FA0050425,6,90012,90012,0,90012,90012
FA0275632,1,95,95,0,95,95
FA0180156,1,81,81,0,81,81
FA0006635,1,94,94,0,94,94
FA0173659,2,90022,90022,0,90022,90022
FA0241952,2,93,92,1,92,94
FA0240419,1,95,95,0,95,95
FA0035624,2,82.5,75,7.5,75,90
FA0177850,1,90003,90003,0,90003,90003
FA0040706,1,96,96,0,96,96
FA0012139,2,88.5,85,3.5,85,92
FA0028684,1,90,90,0,90,90
FA0063443,3,92.3333,97,3.2998,90,97
FA0058024,6,91.8333,93,4.9469,81,96
FA0271382,2,91.5,90,1.5,90,93
FA0271649,1,94,94,0,94,94
FA0162828,3,90012,90012,0,90012,90012
FA0019081,3,90022,90022,0,90022,90022
FA0165365,4,90026,90026,0,90026,90026
FA0259405,1,92,92,0,92,92
FA0049796,2,94,93,1,93,95
FA0069703,1,90,90,0,90,90
FA0072721,4,93,93,3.6742,90,99
FA0248698,1,92,92,0,92,92
FA0011462,3,92.6667,96,2.4944,90,96
FA0258114,2,90.5,90,0.5,90,91
FA0066054,1,90,90,0,90,90
FA0273473,1,97,97,0,97,97
FA0027796,2,90022,90022,0,90022,90022
FA0051583,4,89.5,92,5.5453,80,94
FA0041542,2,90064,90064,0,90064,90064
FA0251764,2,90041,90041,0,90041,90041
FA0072979,12,90042,90042,0,90042,90042
FA0136786,4,90077,90077,0,90077,90077
FA0038308,3,94.6667,96,1.2472,93,96
FA0222094,1,90025,90025,0,90025,90025
FA0051542,3,86.3333,94,9.4634,73,94
FA0048081,3,90015,90015,0,90015,90015
FA0025414,6,79.5,77,2.5,77,82
FA0268158,1,94,94,0,94,94
FA0043502,3,92,96,2.8284,90,96
FA0270106,1,90005,90005,0,90005,90005
FA0051528,3,93,94,0.8165,92,94
FA0006148,7,80.4286,85,6.6086,70,85
FA0165235,3,91.6667,94,1.6997,90,94
FA0244534,1,90015,90015,0,90015,90015
FA0272928,1,90064,90064,0,90064,90064
FA0245381,1,93,93,0,93,93
FA0027345,5,92.6,92,2.1541,90,96
FA0070939,2,93,93,0,93,93
FA0224398,2,96.5,96,0.5,96,97
FA0026999,3,91.6667,93,0.9428,91,93
FA0070457,4,90035,90035,0,90035,90035
FA0151034,3,90005,90005,0,90005,90005
FA0224695,2,93.5,93,0.5,93,94
FA0165477,2,94.5,94,0.5,94,95
FA0261870,2,90.5,90,0.5,90,91
FA0061669,2,90006,90006,0,90006,90006
FA0166038,5,86.8,86,4.5343,82,93
FA0242822,3,95,98,2.9439,91,98
FA0056363,3,88,90,2.8284,84,90
FA0258557,1,85,85,0,85,85
FA0018598,3,90.6667,91,0.4714,90,91
FA0021255,4,93.5,94,2.5,90,97
FA0022726,1,96,96,0,96,96
FA0173629,3,94.3333,96,2.357,91,96
FA0018606,3,90004,90004,0,90004,90004
FA0138306,2,90045,90045,0,90045,90045
FA0267688,1,90,90,0,90,90
FA0241079,6,90012,90012,0,90012,90012
FA0024936,2,94.5,93,1.5,93,96
FA0262750,2,92.5,92,0.5,92,93
FA0241511,4,91.75,92,2.0463,90,95
FA0274445,1,92,92,0,92,92
FA0042666,2,96,96,0,96,96
FA0040047,3,90027,90027,0,90027,90027
FA0032628,1,91,91,0,91,91
FA0224573,10,82.7,84,6.2618,72,91
FA0043044,4,90038,90038,0,90038,90038
FA0030131,1,93,93,0,93,93
FA0005961,2,91,90,1,90,92
FA0265588,1,95,95,0,95,95
FA0045031,3,91,92,0.8165,90,92
FA0249902,2,91,90,1,90,92
FA0268880,1,90012,90012,0,90012,90012
FA0274337,1,80,80,0,80,80
FA0016451,3,90057,90057,0,90057,90057
FA0270053,1,96,96,0,96,96
FA0033324,4,94,96,2.4495,90,96
FA0265158,1,90036,90036,0,90036,90036
FA0071520,4,93.25,93,1.0897,92,95
FA0263268,4,91.75,92,1.0897,90,93
FA0015029,2,85.5,80,5.5,80,91
FA0250188,1,90012,90012,0,90012,90012
FA0256061,2,98.5,98,0.5,98,99
FA0036576,3,87,90,4.2426,81,90
FA0263576,2,90017,90017,0,90017,90017
FA0266199,1,90036,90036,0,90036,90036
FA0256364,2,90008,90008,0,90008,90008
FA0019785,1,92,92,0,92,92
FA0261283,1,91,91,0,91,91
FA0071944,2,91,90,1,90,92
FA0061612,4,90.5,90,0.866,90,92
FA0041835,2,90036,90036,0,90036,90036
FA0277454,1,92,92,0,92,92
FA0250029,1,90,90,0,90,90
FA0042456,5,90041,90041,0,90041,90041
FA0249009,2,90013,90013,0,90013,90013
FA0279848,1,90,90,0,90,90
FA0027454,2,90,90,0,90,90
FA0051330,4,92.75,93,1.0897,91,94
FA0239922,5,90.4,90,0.4899,90,91
FA0051712,4,92.25,92,1.0897,91,94
FA0036726,3,92.3333,95,2.0548,90,95
FA0280605,2,92,92,0,92,92
FA0258010,1,90016,90016,0,90016,90016
FA0180894,1,96,96,0,96,96
FA0260031,2,90019,90019,0,90019,90019
FA0160392,1,93,93,0,93,93
FA0053294,1,90063,90063,0,90063,90063
FA0049927,4,91.75,92,1.0897,90,93
FA0072601,2,91.5,91,0.5,91,92
FA0054599,2,91,90,1,90,92
FA0274496,3,85.3333,90,3.2998,83,90
FA0176794,1,97,97,0,97,97
FA0164754,2,84.5,84,0.5,84,85
FA0174791,1,94,94,0,94,94
FA0012406,3,93,95,1.4142,92,95
FA0178885,3,96,98,1.4142,95,98
FA0073534,1,90049,90049,0,90049,90049
FA0275896,1,90,90,0,90,90
FA0267262,1,90,90,0,90,90
FA0029790,6,94,93,2.2361,91,97
FA0017622,4,90028,90028,0,90028,90028
FA0179595,2,92,92,0,92,92
FA0258448,3,92,93,0.8165,91,93
FA0255180,1,96,96,0,96,96
FA0262201,4,80.5,90,9.5,71,90
FA0065652,5,90065,90065,0,90065,90065
FA0262023,6,83.8333,84,1.0672,82,85
FA0043443,4,90017,90017,0,90017,90017
FA0060258,3,91.3333,96,5.2493,84,96
FA0158255,1,90,90,0,90,90
FA0008683,4,91.5,93,1.5,90,93
FA0245279,1,96,96,0,96,96
FA0042336,3,92,94,1.633,90,94
FA0268172,1,91,91,0,91,91
FA0174328,2,95.5,94,1.5,94,97
FA0160640,1,93,93,0,93,93
FA0274197,1,90048,90048,0,90048,90048
FA0242519,2,86,86,0,86,86
FA0074179,4,91.25,91,1.0897,90,93
FA0046462,2,90064,90064,0,90064,90064
FA0239171,3,84,94,8.165,74,94
FA0034402,4,83.25,82,4.5484,80,91
FA0248929,2,90048,90048,0,90048,90048
FA0156540,3,92.3333,93,0.9428,91,93
FA0025054,3,93,95,1.633,91,95
FA0250609,2,90,90,0,90,90
FA0033221,2,90.5,90,0.5,90,91
FA0048110,3,88.3333,95,4.714,85,95
FA0072526,5,90064,90064,0,90064,90064
FA0138978,2,98,98,0,98,98
FA0264225,1,90028,90028,0,90028,90028
FA0250187,1,90058,90058,0,90058,90058
FA0010886,1,90,90,0,90,90
FA0036498,1,90033,90033,0,90033,90033
FA0026662,1,90015,90015,0,90015,90015
FA0035106,2,95,94,1,94,96
FA0248628,2,94.5,93,1.5,93,96
FA0045571,1,91,91,0,91,91
FA0240777,1,91,91,0,91,91
FA0271623,2,90,90,0,90,90
FA0036615,5,90011,90011,0,90011,90011
FA0044775,1,95,95,0,95,95
FA0021434,4,91.25,90,2.1651,90,95
FA0050612,1,94,94,0,94,94
FA0008218,3,90064,90064,0,90064,90064
FA0009541,3,95.3333,96,0.4714,95,96
FA0241555,3,84,90,4.2426,81,90
FA0010620,1,93,93,0,93,93
FA0007119,2,98.5,98,0.5,98,99
FA0070710,1,90063,90063,0,90063,90063
FA0142551,3,91.6667,93,0.9428,91,93
FA0037571,3,90045,90045,0,90045,90045
FA0250790,5,90048,90048,0,90048,90048
FA0017108,1,90015,90015,0,90015,90015
FA0164742,3,95,97,1.4142,94,97
FA0164722,3,93,94,0.8165,92,94
FA0051548,6,90035,90035,0,90035,90035
FA0251631,3,90,90,0,90,90
FA0137336,2,92,91,1,91,93
FA0262444,2,93,92,1,92,94
FA0066573,3,91,93,1.4142,90,93
FA0068578,1,90,90,0,90,90
FA0015429,2,90.5,90,0.5,90,91
FA0042857,4,90005,90005,0,90005,90005
FA0061590,6,92.6667,92,2.7487,90,98
FA0008168,2,95,94,1,94,96
FA0272519,2,90057,90057,0,90057,90057
FA0070103,2,96,95,1,95,97
FA0030756,3,90064,90064,0,90064,90064
FA0267027,1,83,83,0,83,83
FA0174798,4,88,89,2.1213,86,91
FA0035347,4,91,90,1.7321,90,94
FA0245297,3,90.6667,92,0.9428,90,92
FA0176880,9,84.7778,87,3.9938,80,90
FA0250363,2,95,94,1,94,96
FA0142278,2,97,96,1,96,98
FA0247763,2,90039,90039,0,90039,90039
FA0006095,2,90066,90066,0,90066,90066
FA0259374,7,90017,90017,0,90017,90017
FA0020213,2,90005,90005,0,90005,90005
FA0072596,1,93,93,0,93,93
FA0174891,6,80.5,76,5.1559,76,90
FA0252129,1,90020,90020,0,90020,90020
FA0179020,2,90006,90006,0,90006,90006
FA0047830,3,94.6667,95,0.4714,94,95
FA0264978,1,93,93,0,93,93
FA0270031,4,90013,90013,0,90013,90013
FA0247884,1,84,84,0,84,84
FA0052768,2,90027,90027,0,90027,90027
FA0019239,1,92,92,0,92,92
FA0024152,4,93.5,94,0.866,92,94
FA0225327,2,90047,90047,0,90047,90047
FA0258455,3,92.6667,94,1.8856,90,94
FA0251790,2,95.5,95,0.5,95,96
FA0175754,6,86.5,82,6.0208,82,95
FA0175366,1,90028,90028,0,90028,90028
FA0171538,4,87,91,4,83,91
FA0062442,1,90037,90037,0,90037,90037
FA0005512,1,90,90,0,90,90
FA0020319,1,90025,90025,0,90025,90025
FA0179872,4,88.5,90,2.5981,84,90
FA0056628,5,90,90,0,90,90
FA0011864,2,95,91,4,91,99
FA0269392,1,95,95,0,95,95
FA0074209,2,92.5,92,0.5,92,93
FA0238980,1,94,94,0,94,94
FA0156518,1,91,91,0,91,91
FA0062860,3,93.3333,97,2.6247,91,97
FA0073162,2,92.5,91,1.5,91,94
FA0014874,1,96,96,0,96,96
FA0059367,2,90028,90028,0,90028,90028
FA0138446,4,90.75,91,0.8292,90,92
FA0160739,2,97,96,1,96,98
FA0275090,2,95,94,1,94,96
FA0063506,4,92.5,93,1.118,91,94
FA0032028,3,95.6667,97,0.9428,95,97
FA0162882,4,85.5,90,4.5,81,90
FA0264728,3,90014,90014,0,90014,90014
FA0222957,3,91.6667,94,1.6997,90,94
FA0070594,1,94,94,0,94,94
FA0043274,1,92,92,0,92,92
FA0038562,6,90017,90017,0,90017,90017
FA0043142,2,91,90,1,90,92
FA0172088,1,94,94,0,94,94
FA0009571,4,93.25,95,2.3848,90,96
FA0222471,7,91.8571,93,0.9897,91,93
FA0020460,4,93.25,96,4.8153,85,97
FA0244988,6,87.5,86,2.6926,83,90
FA0060255,9,90034,90034,0,90034,90034
FA0251388,1,95,95,0,95,95
FA0008960,5,90011,90011,0,90011,90011
FA0241082,1,94,94,0,94,94
FA0044548,2,90028,90028,0,90028,90028
FA0065275,5,91,93,5.3666,81,97
FA0020416,2,90066,90066,0,90066,90066
FA0067271,2,96.5,96,0.5,96,97
FA0019494,4,93.5,94,1.8028,91,96
FA0038157,2,93,92,1,92,94
FA0239239,1,90,90,0,90,90
FA0265886,5,90042,90042,0,90042,90042
FA0057578,3,90048,90048,0,90048,90048
FA0072563,3,90026,90026,0,90026,90026
FA0247702,1,96,96,0,96,96
FA0011668,2,87,84,3,84,90
FA0062975,2,92,90,2,90,94
FA0175525,2,92,91,1,91,93
FA0023439,1,90033,90033,0,90033,90033
FA0259759,1,95,95,0,95,95
FA0069490,2,93.5,93,0.5,93,94
FA0266599,1,95,95,0,95,95
FA0023486,4,92,92,1.8708,90,95
FA0026066,1,90043,90043,0,90043,90043
FA0280505,1,91,91,0,91,91
FA0141201,1,90012,90012,0,90012,90012
FA0057214,2,97,97,0,97,97
FA0256529,7,91,91,1.069,90,93
FA0055181,5,90019,90019,0,90019,90019
FA0269647,2,88,86,2,86,90
FA0221486,2,96.5,96,0.5,96,97
FA0013118,1,80,80,0,80,80
FA0027218,3,90017,90017,0,90017,90017
FA0036849,2,91,90,1,90,92
FA0055751,1,90006,90006,0,90006,90006
FA0203431,2,93,93,0,93,93
FA0025836,2,95,94,1,94,96
FA0012244,4,90024,90024,0,90024,90024
FA0262777,1,94,94,0,94,94
FA0243769,6,90003,90003,0,90003,90003
FA0267692,4,84.5,93,8.5,76,93
FA0263214,2,92.5,91,1.5,91,94
FA0055637,1,90064,90064,0,90064,90064
FA0241193,4,95.5,95,0.866,95,97
FA0177492,2,90,90,0,90,90
FA0032907,1,90022,90022,0,90022,90022
FA0274399,1,95,95,0,95,95
FA0028262,1,94,94,0,94,94
FA0225511,5,90005,90005,0,90005,90005
FA0173847,3,90.3333,91,0.4714,90,91
FA0034133,2,90019,90019,0,90019,90019
FA0251355,4,94,94,0.7071,93,95
FA0060050,3,92.6667,94,1.8856,90,94
FA0239935,2,94.5,94,0.5,94,95
FA0067109,1,90025,90025,0,90025,90025
FA0021241,2,94,93,1,93,95
FA0275205,3,90,90,0,90,90
FA0265444,1,92,92,0,92,92
FA0269296,1,91,91,0,91,91
FA0136661,1,95,95,0,95,95
FA0051071,4,90034,90034,0,90034,90034
FA0072460,1,98,98,0,98,98
FA0041663,2,95.5,94,1.5,94,97
FA0015191,3,90003,90003,0,90003,90003
FA0054071,3,90004,90004,0,90004,90004
FA0165194,2,92,91,1,91,93
FA0005970,1,90,90,0,90,90
FA0174140,7,90048,90048,0,90048,90048
FA0042482,2,93.5,91,2.5,91,96
FA0073622,1,95,95,0,95,95
FA0009399,7,80.4286,87,6.6302,71,87
FA0071913,1,96,96,0,96,96
FA0239223,2,90039,90039,0,90039,90039
FA0070540,3,91.6667,95,2.357,90,95
FA0180487,4,90020,90020,0,90020,90020
FA0222261,3,91,91,0,91,91
FA0050416,6,87.5,90,6.5,75,93
FA0012060,5,90.6,90,0.8,90,92
FA0018217,3,90034,90034,0,90034,90034
FA0271757,1,98,98,0,98,98
FA0257065,4,94.5,94,0.866,94,96
FA0172419,3,92.3333,95,1.8856,91,95
FA0266034,3,96,97,1.4142,94,97
FA0222866,1,96,96,0,96,96
FA0012378,2,92.5,91,1.5,91,94
FA0165494,3,92.3333,94,1.6997,90,94
FA0174769,5,90036,90036,0,90036,90036
FA0032156,2,92.5,92,0.5,92,93
FA0066900,2,90039,90039,0,90039,90039
FA0163453,2,90,90,0,90,90
FA0262872,1,93,93,0,93,93
FA0277662,2,90,90,0,90,90
FA0030717,1,82,82,0,82,82
FA0030543,3,90027,90027,0,90027,90027
FA0065490,2,95.5,94,1.5,94,97
FA0015030,4,95,95,1.2247,94,97
FA0180672,2,91.5,91,0.5,91,92
FA0226229,3,90048,90048,0,90048,90048
FA0269230,4,90027,90027,0,90027,90027
FA0202940,1,96,96,0,96,96
FA0252349,2,90.5,90,0.5,90,91
FA0272586,3,91.3333,94,1.8856,90,94
FA0047361,4,90015,90015,0,90015,90015
FA0172215,1,90,90,0,90,90
FA0260238,1,90017,90017,0,90017,90017
FA0178469,2,91.5,91,0.5,91,92
FA0008933,5,92.8,93,1.7205,90,95
FA0156858,2,90036,90036,0,90036,90036
FA0242633,3,94.6667,96,0.9428,94,96
FA0045033,4,90.5,92,2.958,86,94
FA0021263,3,91,96,5.099,84,96
FA0051404,2,90,90,0,90,90
FA0071651,1,90008,90008,0,90008,90008
FA0048696,1,90,90,0,90,90
FA0251943,2,92.5,92,0.5,92,93
FA0274894,2,80,80,0,80,80
FA0248675,3,90,90,0,90,90
FA0167193,2,90006,90006,0,90006,90006
FA0241107,2,90042,90042,0,90042,90042
FA0051786,3,96,96,0,96,96
FA0245807,2,90038,90038,0,90038,90038
FA0276196,3,84.3333,93,6.1283,80,93
FA0248829,3,91.3333,94,1.8856,90,94
FA0050957,3,97.3333,98,0.9428,96,98
FA0259755,2,91.5,90,1.5,90,93
FA0072481,1,96,96,0,96,96
FA0055049,2,90012,90012,0,90012,90012
FA0274274,2,93,93,0,93,93
FA0242605,2,91,91,0,91,91
FA0063310,3,90.6667,91,0.4714,90,91
FA0057362,2,95,94,1,94,96
FA0167204,2,92,91,1,91,93
FA0069743,1,92,92,0,92,92
FA0272269,1,92,92,0,92,92
FA0255868,2,91,91,0,91,91
FA0070267,3,86.6667,91,3.2998,83,91
FA0167260,3,94.3333,96,1.2472,93,96
FA0268294,3,90057,90057,0,90057,90057
FA0267087,4,91,91,1.2247,90,93
FA0171437,3,94,95,0.8165,93,95
FA0066599,2,90066,90066,0,90066,90066
FA0049907,3,94.6667,97,2.6247,91,97
FA0256679,3,88.3333,91,3.0912,84,91
FA0166830,3,91.3333,92,0.9428,90,92
FA0240621,2,96,95,1,95,97
FA0138692,4,90031,90031,0,90031,90031
FA0242900,1,96,96,0,96,96
FA0263351,3,84.6667,94,6.5997,80,94
FA0267022,3,89.3333,93,3.8586,84,93
FA0252410,2,93,93,0,93,93
FA0012491,3,94.6667,96,1.8856,92,96
FA0256301,3,90.6667,92,0.9428,90,92
FA0011393,6,93.3333,93,1.1055,92,95
FA0239772,1,91,91,0,91,91
FA0039675,2,95,93,2,93,97
FA0052857,3,90027,90027,0,90027,90027
FA0262824,1,90013,90013,0,90013,90013
FA0002982,2,94,90,4,90,98
FA0163687,3,88.3333,92,3.8586,83,92
FA0058046,1,93,93,0,93,93
FA0163639,1,95,95,0,95,95
FA0072524,4,91.5,93,1.5,90,93
FA0271188,2,90029,90029,0,90029,90029
FA0278367,1,90018,90018,0,90018,90018
FA0033811,3,94,94,0,94,94
FA0250993,2,94,92,2,92,96
FA0036500,1,96,96,0,96,96
FA0166756,1,96,96,0,96,96
FA0158973,1,98,98,0,98,98
FA0138823,1,92,92,0,92,92
FA0176924,1,90043,90043,0,90043,90043
FA0049803,1,92,92,0,92,92
FA0263603,1,92,92,0,92,92
FA0053890,1,94,94,0,94,94
FA0023809,2,91,91,0,91,91
FA0072061,3,90004,90004,0,90004,90004
FA0162731,2,93,92,1,92,94
FA0158118,2,92,91,1,91,93
FA0059256,9,90031,90031,0,90031,90031
FA0062521,5,90005,90005,0,90005,90005
FA0270535,4,88.25,91,4.8153,80,92
FA0263392,1,90071,90071,0,90071,90071
FA0006405,4,89.25,91,3.6315,83,92
FA0257903,2,97,97,0,97,97
FA0138001,1,91,91,0,91,91
FA0266004,1,96,96,0,96,96
FA0057030,3,95,95,0,95,95
FA0243678,7,82.1429,86,3.7198,78,86
FA0257662,1,90043,90043,0,90043,90043
FA0011443,1,97,97,0,97,97
FA0143739,2,90,90,0,90,90
FA0026683,3,91,91,0,91,91
FA0278064,1,90033,90033,0,90033,90033
FA0026965,4,90006,90006,0,90006,90006
FA0063142,2,90012,90012,0,90012,90012
FA0256330,1,90,90,0,90,90
FA0042530,2,90024,90024,0,90024,90024
FA0260022,1,94,94,0,94,94
FA0177832,1,94,94,0,94,94
FA0245805,1,90020,90020,0,90020,90020
FA0049518,2,91.5,90,1.5,90,93
FA0156600,4,90046,90046,0,90046,90046
FA0063621,6,90.1667,90,3.5785,86,96
FA0012981,3,93.6667,94,0.4714,93,94
FA0039384,1,94,94,0,94,94
FA0012900,1,90035,90035,0,90035,90035
FA0015371,4,96.5,97,1.5,94,98
FA0001841,1,93,93,0,93,93
FA0022800,1,91,91,0,91,91
FA0242991,4,91.25,91,1.0897,90,93
FA0009996,4,90018,90018,0,90018,90018
FA0062026,1,94,94,0,94,94
FA0224021,4,89.5,91,2.5981,85,91
FA0224674,3,90034,90034,0,90034,90034
FA0175119,1,94,94,0,94,94
FA0044201,2,90025,90025,0,90025,90025
FA0006494,2,94,94,0,94,94
FA0143117,1,98,98,0,98,98
FA0034907,1,94,94,0,94,94
FA0164881,1,85,85,0,85,85
FA0258185,5,82.4,83,2.0591,80,85
FA0259859,2,90.5,90,0.5,90,91
FA0252596,1,96,96,0,96,96
FA0171728,2,98,98,0,98,98
FA0054951,2,94.5,94,0.5,94,95
FA0136744,2,93.5,92,1.5,92,95
FA0164395,3,90013,90013,0,90013,90013
FA0225927,1,91,91,0,91,91
FA0250104,1,91,91,0,91,91
FA0267276,3,94.3333,97,2.4944,91,97
FA0065622,4,90.5,91,0.5,90,91
FA0268319,1,94,94,0,94,94
FA0031083,3,90,90,0,90,90
FA0242490,5,90028,90028,0,90028,90028
FA0020493,2,93,93,0,93,93
FA0250940,1,93,93,0,93,93
FA0064142,1,90026,90026,0,90026,90026
FA0041764,1,97,97,0,97,97
FA0046896,1,90,90,0,90,90
FA0252214,2,94,94,0,94,94
FA0144465,2,92,91,1,91,93
FA0066311,3,91,91,0,91,91
FA0280604,1,94,94,0,94,94
FA0065568,2,92.5,91,1.5,91,94
FA0059502,2,90036,90036,0,90036,90036
FA0258838,1,96,96,0,96,96
FA0017546,1,90077,90077,0,90077,90077
FA0263986,2,90013,90013,0,90013,90013
FA0256869,2,91,91,0,91,91
FA0225920,2,93.5,93,0.5,93,94
FA0014272,2,90022,90022,0,90022,90022
FA0226199,2,91.5,90,1.5,90,93
FA0001495,2,98,97,1,97,99
FA0044774,1,95,95,0,95,95
FA0239953,2,95.5,94,1.5,94,97
FA0054976,2,92,92,0,92,92
FA0071809,2,92.5,92,0.5,92,93
FA0179955,2,95,94,1,94,96
FA0059658,1,93,93,0,93,93
FA0002813,1,90044,90044,0,90044,90044
FA0178975,5,90047,90047,0,90047,90047
FA0243102,4,90029,90029,0,90029,90029
FA0029882,6,87.5,84,4.5,83,95
FA0178484,4,94,95,2.5495,90,97
FA0025600,3,90.3333,91,0.4714,90,91
FA0164485,2,95,95,0,95,95
FA0009635,1,90,90,0,90,90
FA0256833,4,90,90,0,90,90
FA0014724,2,90,90,0,90,90
FA0015167,1,97,97,0,97,97
FA0047346,4,90,94,4.899,82,94
FA0271349,3,95,96,1.4142,93,96
FA0177448,1,92,92,0,92,92
FA0240043,9,90001,90001,0,90001,90001
FA0245182,1,91,91,0,91,91
FA0250417,1,90046,90046,0,90046,90046
FA0022245,2,92.5,92,0.5,92,93
FA0241152,2,95,94,1,94,96
FA0144575,2,94.5,93,1.5,93,96
FA0167755,1,93,93,0,93,93
FA0243722,4,86.5,90,4.5552,82,92
FA0030311,2,93,91,2,91,95
FA0065809,1,90037,90037,0,90037,90037
FA0024527,2,91.5,91,0.5,91,92
FA0179597,1,92,92,0,92,92
FA0277249,1,90,90,0,90,90
FA0044688,2,92.5,91,1.5,91,94
FA0047694,3,93,93,0,93,93
FA0271087,1,90,90,0,90,90
FA0060015,3,93.6667,97,2.357,92,97
FA0225659,1,90006,90006,0,90006,90006
FA0268302,1,90006,90006,0,90006,90006
FA0244219,5,90.4,91,2.9394,85,93
FA0037162,2,90.5,90,0.5,90,91
FA0248145,1,90004,90004,0,90004,90004
FA0267839,2,91,90,1,90,92
FA0243638,3,90024,90024,0,90024,90024
FA0015101,2,93.5,93,0.5,93,94
FA0241358,1,95,95,0,95,95
FA0252821,4,92.25,93,2.4875,90,96
FA0250048,2,90,90,0,90,90
FA0248782,2,96.5,96,0.5,96,97
FA0178499,3,91.6667,94,1.6997,90,94
FA0042398,2,92.5,92,0.5,92,93
FA0055712,1,97,97,0,97,97
FA0221691,2,86,82,4,82,90
FA0261284,2,92,92,0,92,92
FA0030063,3,93.6667,95,1.2472,92,95
FA0170154,3,90017,90017,0,90017,90017
FA0044660,2,90004,90004,0,90004,90004
FA0166137,1,97,97,0,97,97
FA0022212,1,90025,90025,0,90025,90025
FA0263482,4,88,90,2,86,90
FA0073160,1,97,97,0,97,97
FA0273955,2,91.5,90,1.5,90,93
FA0167360,1,83,83,0,83,83
FA0073311,1,91,91,0,91,91
FA0138031,3,94.3333,97,3.0912,90,97
FA0039344,3,92.6667,96,2.357,91,96
FA0203705,2,90003,90003,0,90003,90003
FA0274041,1,93,93,0,93,93
FA0074402,2,90046,90046,0,90046,90046
FA0177730,4,94.25,95,1.299,93,96
FA0261515,1,98,98,0,98,98
FA0260124,3,94.3333,97,3.0912,90,97
FA0070941,2,97,97,0,97,97
FA0274918,3,90017,90017,0,90017,90017
FA0011539,3,86,86,0,86,86
FA0166391,3,94.6667,96,1.2472,93,96
FA0018436,6,90.5,90,0.7638,90,92
FA0071480,2,92.5,91,1.5,91,94
FA0011149,3,90025,90025,0,90025,90025
FA0151579,2,90005,90005,0,90005,90005
FA0069634,5,90027,90027,0,90027,90027
FA0245988,1,92,92,0,92,92
FA0242893,2,90013,90013,0,90013,90013
FA0163592,1,90,90,0,90,90
FA0270250,1,92,92,0,92,92
FA0032031,2,90025,90025,0,90025,90025
FA0021260,2,94.5,93,1.5,93,96
FA0225415,1,90,90,0,90,90
FA0054594,2,90029,90029,0,90029,90029
FA0163115,1,90020,90020,0,90020,90020
FA0274924,2,91.5,90,1.5,90,93
FA0003775,1,90057,90057,0,90057,90057
FA0017778,3,90006,90006,0,90006,90006
FA0015687,4,93.75,94,0.433,93,94
FA0064113,1,91,91,0,91,91
FA0244478,1,90,90,0,90,90
FA0067613,10,81.5,80,7.5,71,93
FA0139277,1,92,92,0,92,92
FA0178676,1,90034,90034,0,90034,90034
FA0064540,3,90001,90001,0,90001,90001
FA0017361,4,90033,90033,0,90033,90033
FA0149306,2,90019,90019,0,90019,90019
FA0241449,1,93,93,0,93,93
FA0028935,1,90043,90043,0,90043,90043
FA0165460,1,90064,90064,0,90064,90064
FA0270490,1,90026,90026,0,90026,90026
FA0030966,1,92,92,0,92,92
FA0266138,1,95,95,0,95,95
FA0064854,3,90032,90032,0,90032,90032
FA0042793,3,97.3333,99,1.6997,95,99
FA0266840,5,90026,90026,0,90026,90026
FA0276440,2,90002,90002,0,90002,90002
FA0245468,1,97,97,0,97,97
FA0044683,1,90037,90037,0,90037,90037
FA0258841,2,90012,90012,0,90012,90012
FA0221937,1,92,92,0,92,92
FA0265980,2,94.5,93,1.5,93,96
FA0279171,1,83,83,0,83,83
FA0050437,6,92.5,93,1.2583,90,94
FA0158084,1,93,93,0,93,93
FA0174741,1,94,94,0,94,94
FA0224943,3,90.6667,91,0.4714,90,91
FA0277523,1,90,90,0,90,90
FA0251580,2,90037,90037,0,90037,90037
FA0060343,4,89.75,92,3.3448,84,92
FA0060424,1,90045,90045,0,90045,90045
FA0058072,1,97,97,0,97,97
FA0278030,2,94.5,92,2.5,92,97
FA0016463,3,90044,90044,0,90044,90044
FA0243622,2,90010,90010,0,90010,90010
FA0260111,1,93,93,0,93,93
FA0163129,4,89.75,91,2.9475,85,93
FA0064857,3,91.6667,93,1.2472,90,93
FA0024108,2,90006,90006,0,90006,90006
FA0037779,5,90001,90001,0,90001,90001
FA0256396,2,92.5,90,2.5,90,95
FA0068221,6,90017,90017,0,90017,90017
FA0022807,2,91.5,91,0.5,91,92
FA0047836,2,93,92,1,92,94
FA0257124,5,90,90,0,90,90
FA0270092,1,97,97,0,97,97
FA0202731,4,90021,90021,0,90021,90021
FA0141594,2,90045,90045,0,90045,90045
FA0249012,1,90063,90063,0,90063,90063
FA0036785,2,91.5,91,0.5,91,92
FA0061710,1,90062,90062,0,90062,90062
FA0015304,2,92,92,0,92,92
FA0065452,2,91,90,1,90,92
FA0271204,1,93,93,0,93,93
FA0061463,2,91,91,0,91,91
FA0278941,1,92,92,0,92,92
FA0030643,2,91.5,91,0.5,91,92
FA0060010,2,85,76,9,76,94
FA0266703,3,90.6667,92,0.9428,90,92
FA0036091,1,90,90,0,90,90
FA0037246,4,91.5,92,0.866,90,92
FA0172295,3,90064,90064,0,90064,90064
FA0062232,4,92.25,94,2.2776,90,95
